name_x,empty_slots,free_bikes,latitude,longitude,fsq_id,name_y,rating,categories,address,Name,Rating,Address,City,State,ZIP Code,Yelp_Latitude,Yelp_Longitude
32 - SQS 406,9,2,-15.81603,-47.89383,5bbf5ad99b0473002c115d0b,Cremeria Italiana,7.7,"['Ice Cream Parlor', 'Restaurant']","Quadra Cls 206 Block b Store 2 e, 4, Brasília, DF, 70252-500",Estação do Guaraná,4.0,CLS 106 BL B  lj 3,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,5bbf5ad99b0473002c115d0b,Cremeria Italiana,7.7,"['Ice Cream Parlor', 'Restaurant']","Quadra Cls 206 Block b Store 2 e, 4, Brasília, DF, 70252-500",Fritz Restaurante,4.5,CLS 404,Brasília,DF,70238-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,5bbf5ad99b0473002c115d0b,Cremeria Italiana,7.7,"['Ice Cream Parlor', 'Restaurant']","Quadra Cls 206 Block b Store 2 e, 4, Brasília, DF, 70252-500",Sky's Burger,4.0,CLS 106,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Kojima,4.5,"CLS, 406",Brasília,DF,70256-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Libanus,3.5,CLS 206,Brasília,DF,70252-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Peixe na Rede,5.0,CLS 405,Brasília,DF,70632-100,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Sanfelice Massas,4.0,CLS 206 BL A  lj 06,Brasília,DF,70252-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Fred Restaurante,4.0,SCLS 405,Brasília,DF,70239-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Gamela Biscoitos Caseiros,4.5,"CLS 406, bloco D",Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Praliné Confeitaria Suíça,4.0,"CLS, 205",Brasília,DF,70235-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Pizzaria Dom Bosco,4.5,CLS 107,Brasília,DF,70346-540,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",El Toro,5.0,CLS 103 Bloco C,Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Bar Brasília,4.0,CRS 506 BL A  lj 15,Brasília,DF,70350-515,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Fratello Uno Pizzaria,4.5,"CLS, 103",Brasília,DF,70343-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Loca Como Tu Madre,4.0,"Comércio Local Sul, 306",Brasília,DF,70353-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Xique Xique,4.0,CLS 107 BL E  lj 2,Brasília,DF,70346-550,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",L'entrecôte de Paris,4.0,CLS 402,Brasília,DF,70237-540,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",El Paso Texas,3.5,"CLS 404 Bloco C, 23",Asa Sul,DF,70238-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Boteco do Juca,3.5,CLS 405,Brasília,DF,70238-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Haná Restaurante Japonês,4.0,CLS 408 BL B  lj 35,Brasília,DF,70257-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Estação do Guaraná,4.0,CLS 106 BL B  lj 3,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Fritz Restaurante,4.5,CLS 404,Brasília,DF,70238-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,559c711c498e370cbe0a00c3,Fausto&Manoel 406 Sul,8.6,"['Bar', 'Restaurant']","SCLS 406 Bl. A, Brasília, DF, 70255-510",Sky's Burger,4.0,CLS 106,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Kojima,4.5,"CLS, 406",Brasília,DF,70256-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Libanus,3.5,CLS 206,Brasília,DF,70252-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Peixe na Rede,5.0,CLS 405,Brasília,DF,70632-100,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Sanfelice Massas,4.0,CLS 206 BL A  lj 06,Brasília,DF,70252-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Fred Restaurante,4.0,SCLS 405,Brasília,DF,70239-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Gamela Biscoitos Caseiros,4.5,"CLS 406, bloco D",Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Praliné Confeitaria Suíça,4.0,"CLS, 205",Brasília,DF,70235-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Pizzaria Dom Bosco,4.5,CLS 107,Brasília,DF,70346-540,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",El Toro,5.0,CLS 103 Bloco C,Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Bar Brasília,4.0,CRS 506 BL A  lj 15,Brasília,DF,70350-515,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Fratello Uno Pizzaria,4.5,"CLS, 103",Brasília,DF,70343-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Loca Como Tu Madre,4.0,"Comércio Local Sul, 306",Brasília,DF,70353-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Xique Xique,4.0,CLS 107 BL E  lj 2,Brasília,DF,70346-550,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",L'entrecôte de Paris,4.0,CLS 402,Brasília,DF,70237-540,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",El Paso Texas,3.5,"CLS 404 Bloco C, 23",Asa Sul,DF,70238-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Boteco do Juca,3.5,CLS 405,Brasília,DF,70238-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Haná Restaurante Japonês,4.0,CLS 408 BL B  lj 35,Brasília,DF,70257-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Estação do Guaraná,4.0,CLS 106 BL B  lj 3,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Fritz Restaurante,4.5,CLS 404,Brasília,DF,70238-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4b4daf8cf964a520b9d526e3,Praline Confeitaria Suíça,6.8,"['Bakery', 'Pastry Shop', 'Restaurant']","Cls 205 Bl A, Brasília, DF, 70235-510",Sky's Burger,4.0,CLS 106,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Kojima,4.5,"CLS, 406",Brasília,DF,70256-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Libanus,3.5,CLS 206,Brasília,DF,70252-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Peixe na Rede,5.0,CLS 405,Brasília,DF,70632-100,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Sanfelice Massas,4.0,CLS 206 BL A  lj 06,Brasília,DF,70252-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Fred Restaurante,4.0,SCLS 405,Brasília,DF,70239-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Gamela Biscoitos Caseiros,4.5,"CLS 406, bloco D",Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Praliné Confeitaria Suíça,4.0,"CLS, 205",Brasília,DF,70235-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Pizzaria Dom Bosco,4.5,CLS 107,Brasília,DF,70346-540,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",El Toro,5.0,CLS 103 Bloco C,Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Bar Brasília,4.0,CRS 506 BL A  lj 15,Brasília,DF,70350-515,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Fratello Uno Pizzaria,4.5,"CLS, 103",Brasília,DF,70343-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Loca Como Tu Madre,4.0,"Comércio Local Sul, 306",Brasília,DF,70353-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Xique Xique,4.0,CLS 107 BL E  lj 2,Brasília,DF,70346-550,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",L'entrecôte de Paris,4.0,CLS 402,Brasília,DF,70237-540,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",El Paso Texas,3.5,"CLS 404 Bloco C, 23",Asa Sul,DF,70238-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Boteco do Juca,3.5,CLS 405,Brasília,DF,70238-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Haná Restaurante Japonês,4.0,CLS 408 BL B  lj 35,Brasília,DF,70257-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Estação do Guaraná,4.0,CLS 106 BL B  lj 3,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Fritz Restaurante,4.5,CLS 404,Brasília,DF,70238-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4beae8836295c9b63a048708,Gamela Biscoitos Caseiros,8.5,"['Bakery', 'Coffee Shop', 'Restaurant']","Cls 406, Brasília, DF, 70255-540",Sky's Burger,4.0,CLS 106,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Kojima,4.5,"CLS, 406",Brasília,DF,70256-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Libanus,3.5,CLS 206,Brasília,DF,70252-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Peixe na Rede,5.0,CLS 405,Brasília,DF,70632-100,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Sanfelice Massas,4.0,CLS 206 BL A  lj 06,Brasília,DF,70252-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Fred Restaurante,4.0,SCLS 405,Brasília,DF,70239-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Gamela Biscoitos Caseiros,4.5,"CLS 406, bloco D",Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Praliné Confeitaria Suíça,4.0,"CLS, 205",Brasília,DF,70235-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Pizzaria Dom Bosco,4.5,CLS 107,Brasília,DF,70346-540,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",El Toro,5.0,CLS 103 Bloco C,Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Bar Brasília,4.0,CRS 506 BL A  lj 15,Brasília,DF,70350-515,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Fratello Uno Pizzaria,4.5,"CLS, 103",Brasília,DF,70343-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Loca Como Tu Madre,4.0,"Comércio Local Sul, 306",Brasília,DF,70353-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Xique Xique,4.0,CLS 107 BL E  lj 2,Brasília,DF,70346-550,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",L'entrecôte de Paris,4.0,CLS 402,Brasília,DF,70237-540,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",El Paso Texas,3.5,"CLS 404 Bloco C, 23",Asa Sul,DF,70238-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Boteco do Juca,3.5,CLS 405,Brasília,DF,70238-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Haná Restaurante Japonês,4.0,CLS 408 BL B  lj 35,Brasília,DF,70257-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Estação do Guaraná,4.0,CLS 106 BL B  lj 3,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Fritz Restaurante,4.5,CLS 404,Brasília,DF,70238-500,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4bb49f8f15809c7415891fdd,Stans Chocolates,7.7,"['Coffee Shop', 'Restaurant']","Cls 407 Bl A, Brasília, DF, 70256-510",Sky's Burger,4.0,CLS 106,Brasília,DF,70345-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",Kojima,4.5,"CLS, 406",Brasília,DF,70256-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",Libanus,3.5,CLS 206,Brasília,DF,70252-530,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",Peixe na Rede,5.0,CLS 405,Brasília,DF,70632-100,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",Sanfelice Massas,4.0,CLS 206 BL A  lj 06,Brasília,DF,70252-510,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",Fred Restaurante,4.0,SCLS 405,Brasília,DF,70239-520,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",Gamela Biscoitos Caseiros,4.5,"CLS 406, bloco D",Brasília,DF,,-15.81603,-47.89383
32 - SQS 406,9,2,-15.81603,-47.89383,4c35def67cc0c9b66098f59a,Casa de Biscoitos Mineiros,8.5,"['Bakery', 'Restaurant']","CLS 106 Bl. A, Brasília, DF, 70345-510",Praliné Confeitaria Suíça,4.0,"CLS, 205",Brasília,DF,70235-500,-15.81603,-47.89383
