fsq_id,name,rating,categories,address,latitude,longitude
4bc4d8632a89ef3b93e9f688,Churchill Lounge Bar,7.9,"['Hotel Bar', 'Whisky Bar', 'Restaurant']","Shs Q, 6 (Meliá Brasil 21), Brasília, DF, 70316-000",-15.78813,-47.89467
4c72a4f457b6a1435601c6cc,Kopenhagen,8.4,"['Coffee Shop', 'Restaurant']","Pátio Brasil Shopping, Brasília, DF, 70715-900",-15.78813,-47.89467
59305853e65d0c1908f0fec1,Restaurante Vila Cinco,7.6,['Restaurant'],"Brasília, DF, 70715-900",-15.78813,-47.89467
4e31c5f31495a9fd30d27220,Beer Selection,7.9,"['Bar', 'Restaurant']","South Court Hotel Sector 6, conj. A, Block F, Shop, 56 (Lj. 56), Brasília, DF, 70316-903",-15.78813,-47.89467
4cb395411168a093a1314323,Cacau Show,8.6,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.79356,-47.8813
58414c334bafb71470eb004b,Bacio di Latte - Shopping Conjunto Nacional,9.1,"['Ice Cream Parlor', 'Restaurant']","SDN Conjunto A Shopping Conjunto Nacional, Brasília, DF, 70077-900",-15.79356,-47.8813
53d6cffd498ee7e6da02f4df,Chiquinho Sorvetes,7.4,"['Ice Cream Parlor', 'Restaurant']","Sdn Lote Unico cj a SN, Brasília, DF, 70077-900",-15.79356,-47.8813
53ee2c96498ecb2bcceb5fba,Downtown Restaurante Escola SENAC,8.4,['Restaurant'],"St. Bancario Norte 1 - Asa Norte, Brasília, DF",-15.79356,-47.8813
4bb3624a2397b713070338b3,Kopenhagen,7.6,"['Coffee Shop', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.79356,-47.8813
4cb395411168a093a1314323,Cacau Show,8.6,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.79276,-47.88358
53d6cffd498ee7e6da02f4df,Chiquinho Sorvetes,7.4,"['Ice Cream Parlor', 'Restaurant']","Sdn Lote Unico cj a SN, Brasília, DF, 70077-900",-15.79276,-47.88358
58414c334bafb71470eb004b,Bacio di Latte - Shopping Conjunto Nacional,9.1,"['Ice Cream Parlor', 'Restaurant']","SDN Conjunto A Shopping Conjunto Nacional, Brasília, DF, 70077-900",-15.79276,-47.88358
4bb3624a2397b713070338b3,Kopenhagen,7.6,"['Coffee Shop', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.79276,-47.88358
515cceace4b0c49b3f20da69,Malbec Beer,8.1,"['Bar', 'Brewery', 'Restaurant']","Shn Quadra, 1 (Térreo), Brasília, DF, 70701-010",-15.79276,-47.88358
5706d023498eb7eb702acffe,Gádio Café,7.2,"['Café', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.79276,-47.88358
53ee2c96498ecb2bcceb5fba,Downtown Restaurante Escola SENAC,8.4,['Restaurant'],"St. Bancario Norte 1 - Asa Norte, Brasília, DF",-15.79276,-47.88358
587d179665e7c7514cddd3ab,Restaurante Ministério Comunicações / Transporte,,['Restaurant'],"Anexo MC-MT, Brasília, DF",-15.79751,-47.86669
4cb395411168a093a1314323,Cacau Show,8.6,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.79297,-47.882997
53d6cffd498ee7e6da02f4df,Chiquinho Sorvetes,7.4,"['Ice Cream Parlor', 'Restaurant']","Sdn Lote Unico cj a SN, Brasília, DF, 70077-900",-15.79297,-47.882997
58414c334bafb71470eb004b,Bacio di Latte - Shopping Conjunto Nacional,9.1,"['Ice Cream Parlor', 'Restaurant']","SDN Conjunto A Shopping Conjunto Nacional, Brasília, DF, 70077-900",-15.79297,-47.882997
4bb3624a2397b713070338b3,Kopenhagen,7.6,"['Coffee Shop', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.79297,-47.882997
53ee2c96498ecb2bcceb5fba,Downtown Restaurante Escola SENAC,8.4,['Restaurant'],"St. Bancario Norte 1 - Asa Norte, Brasília, DF",-15.79297,-47.882997
5706d023498eb7eb702acffe,Gádio Café,7.2,"['Café', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.79297,-47.882997
5751ac14498e458bc6f7ac83,Restaurante Sesi - MS,,['Restaurant'],"Brasília, DF",-15.7993,-47.86937
58a72c5bef787f06a0afbd31,Nature Restaurante,,['Restaurant'],"Esplanada dos Ministérios Bl C - Zona Cívico - Administrativo, Brasília, DF, 70040-906",-15.7993,-47.86937
50351053e4b04416d6ae3ff1,Master Restaurante,,['Restaurant'],"Anexo Ministério do Trabalho, Brasília, DF",-15.7993,-47.86937
50928f36e4b0f2ad78e68beb,Restaurante MEC,,['Restaurant'],"Brasília, DF",-15.79825,-47.87266
5016a931e4b08f147d7e4bb5,Restaurante do Superior Tribunal Militar,7.0,['Restaurant'],"Brasília, DF",-15.79825,-47.87266
5016a931e4b08f147d7e4bb5,Restaurante do Superior Tribunal Militar,7.0,['Restaurant'],"Brasília, DF",-15.79762,-47.87458
56af7334498e4c7de1447c89,Bischoff Gourmet,8.7,['Restaurant'],"SBS quadra, 2, Brasília, DF",-15.79762,-47.87458
4f6b479ee4b08d2f3ea8e452,Manhattan Restaurante e Lanchonete,7.2,['Restaurant'],"Brasília, DF",-15.79762,-47.87458
58a72c5bef787f06a0afbd31,Nature Restaurante,,['Restaurant'],"Esplanada dos Ministérios Bl C - Zona Cívico - Administrativo, Brasília, DF, 70040-906",-15.79626,-47.87105
547e0420498e1c40200c626e,La Famiglia,,['Restaurant'],"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Brasília, DF",-15.79626,-47.87105
53ee2c96498ecb2bcceb5fba,Downtown Restaurante Escola SENAC,8.4,['Restaurant'],"St. Bancario Norte 1 - Asa Norte, Brasília, DF",-15.79521,-47.87454
5016a931e4b08f147d7e4bb5,Restaurante do Superior Tribunal Militar,7.0,['Restaurant'],"Brasília, DF",-15.79521,-47.87454
58414c334bafb71470eb004b,Bacio di Latte - Shopping Conjunto Nacional,9.1,"['Ice Cream Parlor', 'Restaurant']","SDN Conjunto A Shopping Conjunto Nacional, Brasília, DF, 70077-900",-15.79521,-47.87454
53d6cffd498ee7e6da02f4df,Chiquinho Sorvetes,7.4,"['Ice Cream Parlor', 'Restaurant']","Sdn Lote Unico cj a SN, Brasília, DF, 70077-900",-15.79521,-47.87454
4e31c5f31495a9fd30d27220,Beer Selection,7.9,"['Bar', 'Restaurant']","South Court Hotel Sector 6, conj. A, Block F, Shop, 56 (Lj. 56), Brasília, DF, 70316-903",-15.792664,-47.89194969
4bc4d8632a89ef3b93e9f688,Churchill Lounge Bar,7.9,"['Hotel Bar', 'Whisky Bar', 'Restaurant']","Shs Q, 6 (Meliá Brasil 21), Brasília, DF, 70316-000",-15.792664,-47.89194969
4bf3cf0a6a31d13a3cf9942e,The Falls,7.5,['Restaurant'],"Rua Shs Quadra 5 Bloco H e I (Subsolo), Brasília, DF, 70640-087",-15.792664,-47.89194969
645e3fc8be61502ae20774d0,Quintal do Coco,,['Restaurant'],"Mercado Mané (Lj. 4), Brasília, DF",-15.78611,-47.9007
54cfd9cd498e7dd849c102df,Restaurante e Lanchonete Escola Senac,,['Restaurant'],"Praça Municipal, Brasília, DF",-15.78611,-47.9007
4bc4d8632a89ef3b93e9f688,Churchill Lounge Bar,7.9,"['Hotel Bar', 'Whisky Bar', 'Restaurant']","Shs Q, 6 (Meliá Brasil 21), Brasília, DF, 70316-000",-15.7911626,-47.8976
4e31c5f31495a9fd30d27220,Beer Selection,7.9,"['Bar', 'Restaurant']","South Court Hotel Sector 6, conj. A, Block F, Shop, 56 (Lj. 56), Brasília, DF, 70316-903",-15.7911626,-47.8976
4bf3cf0a6a31d13a3cf9942e,The Falls,7.5,['Restaurant'],"Rua Shs Quadra 5 Bloco H e I (Subsolo), Brasília, DF, 70640-087",-15.7911626,-47.8976
4c2d4388e307d13a539f0dda,Chiquinhos Bar,5.6,"['Bar', 'Restaurant']","Cln 312 Bl B, S/N, Brasília, DF, 70765-520",-15.75038,-47.89166
4e85de2da17cd14ccd8f015a,Iaga Arte e Café,5.8,"['Café', 'Coffee Shop', 'Restaurant']","CLN 313 Bl. A, Brasília, DF, 70766-510",-15.75038,-47.89166
59bbf95df79faa5f1e79bea8,Fogão Goiano,7.8,['Restaurant'],"Nucleo bandeirante Nucleo Bandeirante, Brasília, DF, 70760-531",-15.75038,-47.89166
52ed177c498e5300a9929443,Chocolate Lugano - Asa Norte,7.1,['Restaurant'],"Quadra Cln, 111 (Asa Norte), Brasília, DF, 70754-510",-15.75038,-47.89166
4c45cf8836d6a593095f6ca8,Bar do Silvio,7.9,"['Bar', 'Restaurant']","Cln 114 Bl D, Brasília, DF, 70764-540",-15.75038,-47.89166
5b64aed85d891b002c92e7db,Ilgiorno,7.3,"['Ice Cream Parlor', 'Restaurant']","Quadra Cln 113 Bl. A, Brasília, DF, 70763-500",-15.75038,-47.89166
5383c08c498e22b2a68cd6e5,Tio Gu Café Creperia,8.2,"['Creperie', 'Restaurant']","Quadra Cln 212 Bloco a SCLN, 212, Brasília, DF, 70864-510",-15.75038,-47.89166
4ce54ac45fce5481dec95aaa,O Pão de Queijo,6.8,"['Café', 'Restaurant']","Galeria dos Estados, Brasília, DF, 70310-500",-15.79974,-47.88411
56af7334498e4c7de1447c89,Bischoff Gourmet,8.7,['Restaurant'],"SBS quadra, 2, Brasília, DF",-15.79974,-47.88411
4f6b479ee4b08d2f3ea8e452,Manhattan Restaurante e Lanchonete,7.2,['Restaurant'],"Brasília, DF",-15.79974,-47.88411
4f4e516ae4b05b49b5cfba3f,Restaurante Sinhá Moça,7.1,['Restaurant'],"Scs Q 3, S/N, Brasília, DF, 70303-901",-15.79974,-47.88411
5d2774e599a98b0023c894e0,Casa Graviola,7.6,['Restaurant'],"Asa Sul CLS 202 Block B Store, 34, Brasília, DF, 70232-525",-15.79974,-47.88411
5016a931e4b08f147d7e4bb5,Restaurante do Superior Tribunal Militar,7.0,['Restaurant'],"Brasília, DF",-15.79974,-47.88411
4d062d7379fd6a310a0c8083,Sabor Glace,7.2,"['Dessert Shop', 'Restaurant']","CLS 201 Bl. B, Brasília, DF, 70232-520",-15.79974,-47.88411
57067ff2498e41e1630e7b0e,Buteco da Boa,7.1,"['Bar', 'Restaurant']","Quadra Cls, 201, Brasília, DF, 70232-550",-15.79974,-47.88411
4b828416f964a5204ad630e3,Bar Brahma,6.9,"['Arts and Entertainment', 'Beer Bar', 'Restaurant']","Cls, 201, Brasília, DF, 70232-530",-15.79974,-47.88411
53ee2c96498ecb2bcceb5fba,Downtown Restaurante Escola SENAC,8.4,['Restaurant'],"St. Bancario Norte 1 - Asa Norte, Brasília, DF",-15.78971,-47.880585
58414c334bafb71470eb004b,Bacio di Latte - Shopping Conjunto Nacional,9.1,"['Ice Cream Parlor', 'Restaurant']","SDN Conjunto A Shopping Conjunto Nacional, Brasília, DF, 70077-900",-15.78971,-47.880585
4cb395411168a093a1314323,Cacau Show,8.6,"['Cafes, Coffee, and Tea Houses', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.78971,-47.880585
5706d023498eb7eb702acffe,Gádio Café,7.2,"['Café', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.78971,-47.880585
4bb3624a2397b713070338b3,Kopenhagen,7.6,"['Coffee Shop', 'Restaurant']","Shopping Conjunto Nacional (2º Piso), Brasília, DF, 70077-900",-15.78971,-47.880585
53d6cffd498ee7e6da02f4df,Chiquinho Sorvetes,7.4,"['Ice Cream Parlor', 'Restaurant']","Sdn Lote Unico cj a SN, Brasília, DF, 70077-900",-15.78971,-47.880585
4ca75e32a6e08cfa4dd08394,Yogoberry,6.8,"['Frozen Yogurt Shop', 'Ice Cream Parlor', 'Restaurant']","Shopping Conjunto Nacional (1º Piso, Quiosque 13), Brasília, DF, 70077-900",-15.78971,-47.880585
515cceace4b0c49b3f20da69,Malbec Beer,8.1,"['Bar', 'Brewery', 'Restaurant']","Shn Quadra, 1 (Térreo), Brasília, DF, 70701-010",-15.78971,-47.880585
