Name,Rating,Address,City,State,ZIP Code,Latitude,Longitude
Fratello Uno Pizzaria,4.5,"CLS, 103",Brasília,DF,70343-530,-15.81603,-47.89383
Loca Como Tu Madre,4.0,"Comércio Local Sul, 306",Brasília,DF,70353-530,-15.81603,-47.89383
Xique Xique,4.0,CLS 107 BL E  lj 2,Brasília,DF,70346-550,-15.81603,-47.89383
L'entrecôte de Paris,4.0,CLS 402,Brasília,DF,70237-540,-15.81603,-47.89383
El Paso Texas,3.5,"CLS 404 Bloco C, 23",Asa Sul,DF,70238-530,-15.81603,-47.89383
Boteco do Juca,3.5,CLS 405,Brasília,DF,70238-510,-15.81603,-47.89383
Haná Restaurante Japonês,4.0,CLS 408 BL B  lj 35,Brasília,DF,70257-520,-15.81603,-47.89383
Estação do Guaraná,4.0,CLS 106 BL B  lj 3,Brasília,DF,70345-520,-15.81603,-47.89383
Fritz Restaurante,4.5,CLS 404,Brasília,DF,70238-500,-15.81603,-47.89383
Sky's Burger,4.0,CLS 106,Brasília,DF,70345-520,-15.81603,-47.89383
Dona Lenha 413 Norte,4.5,CLN 413,Brasília,DF,70876-540,-15.751378,-47.883785
MR. Reynold's,3.5,"SQN, 411",Brasília,DF,70866-000,-15.751378,-47.883785
Bedrock,3.5,CLN 204 BL A  lj 7,Brasília,DF,70842-510,-15.751378,-47.883785
Tio Gu Café Creperia,5.0,"SCLN, 212",Shcn,DF,,-15.751378,-47.883785
Valentina Pizzaria,4.5,"SCLN 214 BL A, 18",Brasília,DF,70873-510,-15.751378,-47.883785
El Negro,4.5,"CLN, 413",Shcn,DF,,-15.751378,-47.883785
Santé 13,4.5,"SCLN 413, Bloco A, 40",Brasília,DF,70876-510,-15.751378,-47.883785
Restaurante Careca,4.5,"CLN, 411",Brasília,DF,70866-520,-15.751378,-47.883785
La Fornacella,5.0,CLN 312 Bloco B,Brasília,DF,70765-520,-15.751378,-47.883785
Vincent,4.5,"CLN, 409",Brasília,DF,70857-510,-15.751378,-47.883785
La Boutique Padaria Francesa,4.5,"CLN, 413",Brasília,DF,70876-530,-15.751378,-47.883785
Alfredo's,4.0,"SCLN, 408",Brasília,DF,70856-530,-15.751378,-47.883785
Parque Olhos D'água,4.5,"Sqn, 414",Asa Norte,DF,70877-000,-15.751378,-47.883785
Asa Gaúcha Restaurante,4.5,"SCLRN 709 BL E, 56",Brasília,DF,70750-515,-15.751378,-47.883785
Maori Gastronomia,4.5,"CLN, 110",Brasília,DF,70753-000,-15.751378,-47.883785
El Paso Texas,4.0,CLN 110,Brasília,DF,70753-520,-15.751378,-47.883785
BFC,4.0,Cln 110 BLOCO B LOJA 62,Shcn,DF,,-15.751378,-47.883785
Pinella,4.5,CLN 408,Brasília,DF,70856-520,-15.751378,-47.883785
Saborella,4.0,"CLN, 112",Brasília,DF,70762-530,-15.751378,-47.883785
Shisha,3.5,"Cln 410 Bloco C, 70",Brasília,DF,70865-530,-15.751378,-47.883785
Asa Gaúcha Restaurante,4.5,"SCLRN 709 BL E, 56",Brasília,DF,70750-515,-15.7586355,-47.89290279999999
Feitiço Mineiro Restaurante,4.5,CLN 306 BL D  lj 45/51,Brasília,DF,70745-540,-15.7586355,-47.89290279999999
Mucho Gusto Gastronomia,4.5,CLN 309 BL A  lj 20,Brasília,DF,70755-510,-15.7586355,-47.89290279999999
Careca,4.0,CLN 310,Brasília,DF,70756-540,-15.7586355,-47.89290279999999
Bar Beirute,4.0,"CLN, 107",Brasília,DF,70372-510,-15.7586355,-47.89290279999999
Açaí da Amazônia,4.0,"CLN 311 Bloco B, 34",Brasília,DF,70757-520,-15.7586355,-47.89290279999999
Amor à Natureza,4.0,"CLN 310, Bloco A",Brasília,DF,70756-510,-15.7586355,-47.89290279999999
Maori Gastronomia,4.5,"CLN, 110",Brasília,DF,70753-000,-15.7586355,-47.89290279999999
Xique Xique,4.0,"SCLRN 708 Bloco E, 45",Brasília,DF,70740-555,-15.7586355,-47.89290279999999
La Fornacella,5.0,CLN 312 Bloco B,Brasília,DF,70765-520,-15.7586355,-47.89290279999999
BFC,4.0,Cln 110 BLOCO B LOJA 62,Shcn,DF,,-15.7586355,-47.89290279999999
Amor a Torta,4.0,CLN 310,Brasília,DF,70756-540,-15.7586355,-47.89290279999999
Alquimia Açaí e Vitaminas,4.5,"CRN 710-711 Bl. C, 37",Shcgn,DF,70750-550,-15.7586355,-47.89290279999999
El Paso Texas,4.0,CLN 110,Brasília,DF,70753-520,-15.7586355,-47.89290279999999
Marzuk,4.0,"SCRN, 708-709",Brasília,DF,70741-610,-15.7586355,-47.89290279999999
Saborella,4.0,"CLN, 112",Brasília,DF,70762-530,-15.7586355,-47.89290279999999
Koni,4.0,CLN 107 Bloco D,Asa Norte,DF,70743-587,-15.7586355,-47.89290279999999
Palato Ice Cream Shop,4.0,"CLN 309 Bloco A, 28",Brasília,DF,70755-510,-15.7586355,-47.89290279999999
Talher Brasil,3.5,CLN 306 BL E  lj 7,Brasília,DF,70745-550,-15.7586355,-47.89290279999999
Casca Açaí é Aqui,4.0,CLN 311 Bloco E,Brasília,DF,70757-520,-15.7586355,-47.89290279999999
Café das Letras,4.0,"UNB Área 1, s/n",Brasília,DF,70910-900,-15.765081,-47.870828
Sebinho,4.5,"CLN 406 Bloco C, 44",Brasília,DF,70847-530,-15.765081,-47.870828
Café Dona Neide,4.0,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.765081,-47.870828
Restaurante Universitário,3.0,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.765081,-47.870828
Carcassonne Pub,4.0,CLN 407,Brasília,DF,70855-050,-15.765081,-47.870828
Alfredo's,4.0,"SCLN, 408",Brasília,DF,70856-530,-15.765081,-47.870828
Churrascaria Potência Grill,4.5,SCEN TR 1  lt 12,Brasília,DF,70800-110,-15.765081,-47.870828
Restaurante Faculdade do Lanche,3.0,ICC Norte,Brasília,DF,70910-900,-15.765081,-47.870828
Bar Godofredo,4.0,CLN 408,Brasília,DF,70856-520,-15.765081,-47.870828
In The Bar,4.0,"CLN 408 Bloco B, 58",Brasília,DF,70856-520,-15.765081,-47.870828
Restaurante Careca,4.0,"CLN, 407",Brasília,DF,70855-520,-15.765081,-47.870828
Faz Bem,4.0,"SCLN 407 Bloco E, 59",Shcn,DF,70855-550,-15.765081,-47.870828
Vale da Lua,4.0,"CLN, 408",Brasília,DF,70856-540,-15.765081,-47.870828
Bla’s,4.0,"CLN, 406",Brasília,DF,70847-540,-15.765081,-47.870828
Senado Pizzaria,3.5,"CLN 408 Bloco E, 04",Shcn,DF,70856-550,-15.765081,-47.870828
Barkowski,4.5,"CLN 408, bloco C, 62",Brasília,DF,70856-530,-15.765081,-47.870828
Restaurante Coisas da Terra,3.5,"UNB Área 1, 20",Brasília,DF,,-15.765081,-47.870828
Memorial Darcy Ribeiro,4.0,Campus Darcy Ribeiro - Asa Norte,Brasília,DF,72415-100,-15.765081,-47.870828
Bar Raízes,3.5,"CLN 408 BL D, 28",Brasília,DF,70753-540,-15.765081,-47.870828
Espaco da Corte-Aurora Buffet,4.5,SCEN TR 1  lt 11B,Brasília,DF,70800-110,-15.765081,-47.870828
Café Dona Neide,4.0,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.766054,-47.867025
Café das Letras,4.0,"UNB Área 1, s/n",Brasília,DF,70910-900,-15.766054,-47.867025
Memorial Darcy Ribeiro,4.0,Campus Darcy Ribeiro - Asa Norte,Brasília,DF,72415-100,-15.766054,-47.867025
Restaurante Universitário,3.0,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.766054,-47.867025
Pollylau,2.0,Universidade de Brasília,Brasília,DF,,-15.766054,-47.867025
Restaurante Coisas da Terra,3.5,"UNB Área 1, 20",Brasília,DF,,-15.766054,-47.867025
Brasileiríssimo,3.0,Universidade de Brasília,Brasília,DF,70910-900,-15.766054,-47.867025
Fulo do Sertão,4.0,CLN 404 BL B  lj 16,Brasília,DF,70845-520,-15.766054,-47.867025
Restaurante Pequim,4.5,CLN 405 BL C  lj 15,Brasília,DF,70846-530,-15.766054,-47.867025
Monjolo,4.0,"CLN 404 Bloco D, 10",Brasília,DF,70845-540,-15.766054,-47.867025
Restaurante Faculdade do Lanche,3.0,ICC Norte,Brasília,DF,70910-900,-15.766054,-47.867025
Quiosque em frente ao HUB,5.0,SGAN 605 em frente a entrada de pedestres do HUB,Brasília,DF,70840-050,-15.766054,-47.867025
Churasquinho da 404 norte,4.0,"CLN, 404",Brasília,DF,70845-500,-15.766054,-47.867025
Panificadora e Confeitaria Favorita,4.0,"CLN 405 Bloco E, 17",Brasília,DF,70846-550,-15.766054,-47.867025
Frangão Fast Burger,4.0,"Campus Universitário, Darcy Ribeiro, Ceubinho",Lago Paranoá,DF,70910900,-15.766054,-47.867025
Espaço Cafe,3.0,"UNB Área 1, 24",Brasília,DF,,-15.766054,-47.867025
Frangão,3.0,"Campus Darcy Ribeiro, UNB, ÁREA 1",Santa Maria,DF,72510-418,-15.766054,-47.867025
Lanchonete da FT UnB,3.5,Faculdade De Tecnologia Unb,Sgan,DF,,-15.766054,-47.867025
Casa do Professor - Minas Buffet,2.0,Campus Universitário Darcy Ribeiro,Lago Paranoá,DF,70910-900,-15.766054,-47.867025
Restaurante Universitário,2.0,,Lago Paranoá,DF,70910-900,-15.766054,-47.867025
Sebinho,4.5,"CLN 406 Bloco C, 44",Brasília,DF,70847-530,-15.75939,-47.87037
Churrascaria Potência Grill,4.5,SCEN TR 1  lt 12,Brasília,DF,70800-110,-15.75939,-47.87037
Restaurante Coisas da Terra,3.5,"UNB Área 1, 20",Brasília,DF,,-15.75939,-47.87037
Carcassonne Pub,4.0,CLN 407,Brasília,DF,70855-050,-15.75939,-47.87037
Espaco da Corte-Aurora Buffet,4.5,SCEN TR 1  lt 11B,Brasília,DF,70800-110,-15.75939,-47.87037
Restaurante Careca,4.0,"CLN, 407",Brasília,DF,70855-520,-15.75939,-47.87037
Café das Letras,4.0,"UNB Área 1, s/n",Brasília,DF,70910-900,-15.75939,-47.87037
Vale da Lua,4.0,"CLN, 408",Brasília,DF,70856-540,-15.75939,-47.87037
Faz Bem,4.0,"SCLN 407 Bloco E, 59",Shcn,DF,70855-550,-15.75939,-47.87037
Senado Pizzaria,3.5,"CLN 408 Bloco E, 04",Shcn,DF,70856-550,-15.75939,-47.87037
Bla’s,4.0,"CLN, 406",Brasília,DF,70847-540,-15.75939,-47.87037
Café Dona Neide,4.0,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.75939,-47.87037
Barkowski,4.5,"CLN 408, bloco C, 62",Brasília,DF,70856-530,-15.75939,-47.87037
Restaurante Universitário,3.0,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.75939,-47.87037
Bar Raízes,3.5,"CLN 408 BL D, 28",Brasília,DF,70753-540,-15.75939,-47.87037
Aleatório Galeria Bar,4.5,"Cln, 408",Brasília,DF,70000-000,-15.75939,-47.87037
Pizzaria Molho de Tomate,4.0,"Cln 408 Bloco D, 8",Brasília,DF,70856-540,-15.75939,-47.87037
Bar Pôr do Sol,3.5,"CLN 408 BL. C, 16",Shcn,DF,70856-530,-15.75939,-47.87037
Frangão Fast Burger,4.0,"Campus Universitário, Darcy Ribeiro, Ceubinho",Lago Paranoá,DF,70910900,-15.75939,-47.87037
Memorial Darcy Ribeiro,4.0,Campus Darcy Ribeiro - Asa Norte,Brasília,DF,72415-100,-15.75939,-47.87037
Dona Lenha,4.5,"SCLS, 202",Brasília,DF,70232-535,-15.80433,-47.87934
L'entrecôte de Paris,4.0,CLS 402,Brasília,DF,70237-540,-15.80433,-47.87934
Bar do Calaf,4.5,"SBS, Quadra 2",Brasília,DF,70070-120,-15.80433,-47.87934
Nippon Restaurante,4.0,CLS 403 BL A  lj 28,Brasília,DF,70237-510,-15.80433,-47.87934
Museu Histórico da OAB,4.0,"Saus Q, 5",Brasília,DF,70070-939,-15.80433,-47.87934
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.80433,-47.87934
Dom Francisco,4.5,CLS 402,Brasília,DF,70236-520,-15.80433,-47.87934
Pizzaria Molho de Tomate,4.0,CLS 403 BL A  lj 12,Brasília,DF,70237-510,-15.80433,-47.87934
Outro Calaf,3.5,"SBS, 2",Brasília,DF,70346-090,-15.80433,-47.87934
Limoncello Ristorante,4.5,"CLS, 402",Asa Sul,DF,70236-510,-15.80433,-47.87934
CONIC,3.5,"SCS Quadra, 01",Brasília,DF,70393-900,-15.80433,-47.87934
Distribuidora de Bebidas Piauí,4.0,CLS 403,Brasília,DF,70237-520,-15.80433,-47.87934
Ticiana Werner Restaurante & Empório,4.0,CLS 201,Brasília,DF,70232-530,-15.80433,-47.87934
La Gioconda,4.5,CLS 102 BL D  lj 35,Brasília,DF,70330-545,-15.80433,-47.87934
Villa Borghese,4.0,CLS 201 BL A  lj 33,Brasília,DF,70232-510,-15.80433,-47.87934
"Lake's Restaurante Asa Sul: Gastronomia, Vinhos, Grelhados",4.5,CLS 402 BL C  lj 15,Brasília,DF,70236-530,-15.80433,-47.87934
Naturetto Família,4.0,CLS 403,Brasília,DF,70237-530,-15.80433,-47.87934
Panelinhas do Brasil,3.5,"SBS Quadra 01 Bloco C,19",Brasília,DF,70070110,-15.80433,-47.87934
Cadê Tereza,4.0,"CLS 201 Bloco A, 1",Asa Sul,DF,,-15.80433,-47.87934
Charlotte Express,3.0,"SAUS, 3",Brasília,DF,70070-934,-15.80433,-47.87934
Estação do Guaraná,4.0,CLS 106 BL B  lj 3,Brasília,DF,70345-520,-15.81039,-47.89803
Sky's Burger,4.0,CLS 106,Brasília,DF,70345-520,-15.81039,-47.89803
Dudu Camargo Bar & Restaurante,4.5,"CLS, 303",Brasília,DF,70336-510,-15.81039,-47.89803
Casa de Biscoitos Mineiros,4.0,SCLS 106,Brasília,DF,70345-510,-15.81039,-47.89803
Loca Como Tu Madre,4.0,"Comércio Local Sul, 306",Brasília,DF,70353-530,-15.81039,-47.89803
Marzuk,4.5,Cls 106 Bloco B Loja 31,Asa Sul,DF,70345-520,-15.81039,-47.89803
Zimbrus,4.0,CLS 305 BL D  lj 1,Brasília,DF,70352-540,-15.81039,-47.89803
Bar Brasília,4.0,CRS 506 BL A  lj 15,Brasília,DF,70350-515,-15.81039,-47.89803
Sub's Lanches Especiais,3.5,CLS 105 BL B  lj 36,Brasília,DF,70344-520,-15.81039,-47.89803
Kojima,4.5,"CLS, 406",Brasília,DF,70256-510,-15.81039,-47.89803
La Boulangerie,4.0,"SQS 306 Bloco B, 10",Brasília,DF,70353-020,-15.81039,-47.89803
Pizzaria Dom Bosco,4.5,CLS 107,Brasília,DF,70346-540,-15.81039,-47.89803
Grandville Sanduíches,4.5,CLS 105 BL B  lj 2,Brasília,DF,70344-520,-15.81039,-47.89803
Xique Xique,4.0,CLS 107 BL E  lj 2,Brasília,DF,70346-550,-15.81039,-47.89803
Fratello Uno Pizzaria,4.5,"CLS, 103",Brasília,DF,70343-530,-15.81039,-47.89803
Peixe na Rede,5.0,CLS 405,Brasília,DF,70632-100,-15.81039,-47.89803
Vitamina Central,4.5,CRS 506 BL A  lj 63,Brasília,DF,70350-515,-15.81039,-47.89803
Restaurante Banzai Sushi,4.0,"CLS 105 BL B, 6",Brasília,DF,70344-520,-15.81039,-47.89803
Giraffas,3.5,CLS 105 BL C  lj 26,Brasília,DF,70344-530,-15.81039,-47.89803
Marujo Cervejaria,3.5,"CLS 105 BL A, 2",Brasília,DF,70344-510,-15.81039,-47.89803
Objeto Encontrado,4.0,"CLN 102, Bloco B",Brasília,DF,70722-520,-15.78307,-47.88402
Velvet PUB,4.0,"Cln 102 bloco B, 28-32",Shcn,DF,70722-520,-15.78307,-47.88402
Martinica Café,4.5,"CLN 303, Bloco A",Brasília,DF,70735-510,-15.78307,-47.88402
Flor de Lotus Restaurante Natural,4.5,CLN 102 BL A  lj 48,Brasília,DF,70722-510,-15.78307,-47.88402
Green's Restaurante Natural,4.5,"CLN 302, Bloco B",Brasília,DF,70723-520,-15.78307,-47.88402
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.78307,-47.88402
Alpinus Galeteria e Choperia,4.0,Parque da Cidade,Brasília,DF,70610-300,-15.78307,-47.88402
Confraria Chico Mineiro,4.5,"SCLN, 104",Brasília,DF,70733-040,-15.78307,-47.88402
Castália,5.0,"CLN, 102",Brasília,DF,70723-040,-15.78307,-47.88402
Nossa Cozinha Bistrô,4.0,"CLN 402 BL C, 60",Brasília,DF,70834-530,-15.78307,-47.88402
Daniel Briand Patissier & Chocolatier,4.0,"CLN, 104",Brasília,DF,70733-540,-15.78307,-47.88402
Torteria Dominó,4.5,CLN 102 BL D  lj 14,Brasília,DF,70722-540,-15.78307,-47.88402
Stadt Bier,5.0,Liberty Mall,Brasília,DF,70712-904,-15.78307,-47.88402
Cantucci,4.0,"CLN 403 Bloco E, 03",Brasília,DF,70835-550,-15.78307,-47.88402
Hajimê,4.0,"SCLN, 201",Brasília,DF,70832-530,-15.78307,-47.88402
Bar Brahma,3.5,"CLS 201, bloco C",Brasília,DF,70254-530,-15.78307,-47.88402
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.78307,-47.88402
Bioon Café,5.0,"CLN, 303",Brasília,DF,70723-550,-15.78307,-47.88402
Brasilia TV Tower,4.5,Eixo Monumental,Brasília,DF,70070-350,-15.78307,-47.88402
Ashram,4.5,Scn 103,Brasília,DF,70732-510,-15.78307,-47.88402
Restaurante Manara,4.0,SCRN 706-707,Brasília,DF,70740-650,-15.76929,-47.8925
Feitiço Mineiro Restaurante,4.5,CLN 306 BL D  lj 45/51,Brasília,DF,70745-540,-15.76929,-47.8925
Mucho Gusto Gastronomia,4.5,CLN 309 BL A  lj 20,Brasília,DF,70755-510,-15.76929,-47.8925
Bar Beirute,4.0,"CLN, 107",Brasília,DF,70372-510,-15.76929,-47.8925
Xique Xique,4.0,"SCLRN 708 Bloco E, 45",Brasília,DF,70740-555,-15.76929,-47.8925
Palazzo Sorveteria & Cafeteria,4.0,"CRN 706-707 Bloco E, 18",Brasília,DF,70740-650,-15.76929,-47.8925
Confraria Chico Mineiro,4.5,"SCLN, 104",Brasília,DF,70733-040,-15.76929,-47.8925
Pastelaria Viçosa,4.0,"SHCGN, 704-705",Brasília,DF,70297-400,-15.76929,-47.8925
YES Club,4.0,"Norte, 706-07",Brasília,DF,73070-043,-15.76929,-47.8925
McDonald's,4.0,EQN 506-507,Brasília,DF,70740-570,-15.76929,-47.8925
Soares e Souza Emporio,4.0,"CLN 212 BL B, 0 - Asa Norte",Brasília - Asa Norte,DF,70864-520,-15.76929,-47.8925
Koni,4.0,CLN 107 Bloco D,Asa Norte,DF,70743-587,-15.76929,-47.8925
Marzuk,4.0,"SCRN, 708-709",Brasília,DF,70741-610,-15.76929,-47.8925
Palato Ice Cream Shop,4.0,"CLN 309 Bloco A, 28",Brasília,DF,70755-510,-15.76929,-47.8925
Talher Brasil,3.5,CLN 306 BL E  lj 7,Brasília,DF,70745-550,-15.76929,-47.8925
Mr. Brownie,4.5,"CLN, 108",Brasília,DF,70744-540,-15.76929,-47.8925
Gordeixo Pizzaria,4.5,CLN 306 BL B  lj 13,Brasília,DF,70745-520,-15.76929,-47.8925
Brasil Vexado,4.0,"CLN 306 Bloco C, 28",Shcn,DF,,-15.76929,-47.8925
Esquina Mineira,4.5,SCRN 704/705 BL D  lj 42,Brasília,DF,70730-640,-15.76929,-47.8925
Mistura Fina Crepe & Pizza,4.5,SCLN 409 Bloco C Loja 15,Brasília,DF,70856-530,-15.76929,-47.8925
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.78104,-47.89076
Objeto Encontrado,4.0,"CLN 102, Bloco B",Brasília,DF,70722-520,-15.78104,-47.89076
Martinica Café,4.5,"CLN 303, Bloco A",Brasília,DF,70735-510,-15.78104,-47.89076
Confraria Chico Mineiro,4.5,"SCLN, 104",Brasília,DF,70733-040,-15.78104,-47.89076
Panificadora e Confeitaria Águia Dourada,4.5,"Scrn 712/713 Bloco G, 09",Asa Norte,DF,70760-670,-15.78104,-47.89076
Velvet PUB,4.0,"Cln 102 bloco B, 28-32",Shcn,DF,70722-520,-15.78104,-47.89076
Daniel Briand Patissier & Chocolatier,4.0,"CLN, 104",Brasília,DF,70733-540,-15.78104,-47.89076
Stadt Bier,5.0,Liberty Mall,Brasília,DF,70712-904,-15.78104,-47.89076
Flor de Lotus Restaurante Natural,4.5,CLN 102 BL A  lj 48,Brasília,DF,70722-510,-15.78104,-47.89076
Green's Restaurante Natural,4.5,"CLN 302, Bloco B",Brasília,DF,70723-520,-15.78104,-47.89076
Pastelaria Viçosa,4.0,"SHCGN, 704-705",Brasília,DF,70297-400,-15.78104,-47.89076
Soares e Souza Emporio,4.0,"CLN 212 BL B, 0 - Asa Norte",Brasília - Asa Norte,DF,70864-520,-15.78104,-47.89076
Salada Cultural Bistrô,3.5,"SCRN 716 Bloco A, 6",Asa Norte,DF,70770-600,-15.78104,-47.89076
Ashram,4.5,Scn 103,Brasília,DF,70732-510,-15.78104,-47.89076
Esquina Mineira,4.5,SCRN 704/705 BL D  lj 42,Brasília,DF,70730-640,-15.78104,-47.89076
Bar e Restaurante Poizé,3.0,"CLN 305, Bloco E",Brasília,DF,70737-550,-15.78104,-47.89076
Pizzaria Molho de Tomate,4.0,"204 Norte, bloco D - loja 3",Brasília,DF,,-15.78104,-47.89076
Caramella Confeitaria e Cafeteria,4.0,CLN 303,Brasília,DF,,-15.78104,-47.89076
Panificadora Pepita,4.5,"CLN 103 BL D, 11",Brasília,DF,70732-540,-15.78104,-47.89076
Bob's,4.0,"Via W 3 Norte, Quadra 503, Conjunto A",Brasília,DF,70730-501,-15.78104,-47.89076
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.7911,-47.8867
Stadt Bier,5.0,Liberty Mall,Brasília,DF,70712-904,-15.7911,-47.8867
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.7911,-47.8867
Diamantina,5.0,"SHN Quadra 2, Bloco E",Brasília,DF,70702-904,-15.7911,-47.8867
Objeto Encontrado,4.0,"CLN 102, Bloco B",Brasília,DF,70722-520,-15.7911,-47.8867
Madero Brasília,4.0,"SCS, Quadra 07, Bloco A, s/n",Brasília,DF,,-15.7911,-47.8867
Fogo de Chão,4.0,"SHS Q, 5",Brasília,DF,70315-000,-15.7911,-47.8867
Velvet PUB,4.0,"Cln 102 bloco B, 28-32",Shcn,DF,70722-520,-15.7911,-47.8867
Brasilia TV Tower,4.5,Eixo Monumental,Brasília,DF,70070-350,-15.7911,-47.8867
Flor de Lotus Restaurante Natural,4.5,CLN 102 BL A  lj 48,Brasília,DF,70722-510,-15.7911,-47.8867
Hajimê,4.0,"SCLN, 201",Brasília,DF,70832-530,-15.7911,-47.8867
Cavalcante Ki Filé,4.5,"CLN, 405",Brasília,MA,70846-510,-15.7911,-47.8867
Mr. Berry,4.5,SDN CNB,Brasília,DF,,-15.7911,-47.8867
Green's Restaurante Natural,4.5,"CLN 302, Bloco B",Brasília,DF,70723-520,-15.7911,-47.8867
Café Vom Dorff,5.0,"Edifício Manhattan Plaza, SHN Quadra 02, Bloco A, Loja 26",Brasília,DF,70702-900,-15.7911,-47.8867
CONIC,3.5,"SCS Quadra, 01",Brasília,DF,70393-900,-15.7911,-47.8867
Chiquinho Sorvetes,4.5,Conjunto Nacional,Brasília,DF,,-15.7911,-47.8867
Alpinus Galeteria e Choperia,4.0,Parque da Cidade,Brasília,DF,70610-300,-15.7911,-47.8867
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.7911,-47.8867
Los Paleteros,4.5,"SDN, Bloco Único, Térreo",Brasilia,DF,,-15.7911,-47.8867
Brasilia TV Tower,4.5,Eixo Monumental,Brasília,DF,70070-350,-15.78813,-47.89467
Fogo de Chão,4.0,"SHS Q, 5",Brasília,DF,70315-000,-15.78813,-47.89467
Madero Brasília,4.0,"SCS, Quadra 07, Bloco A, s/n",Brasília,DF,,-15.78813,-47.89467
Parque Ana Lídia,4.5,"Parque da Cidade, s/n",Brasília,DF,,-15.78813,-47.89467
Ulysses Guimarães Convention Center,4.5,"SDC, Ala Sul, 1º andar",Brasília,DF,70070-350,-15.78813,-47.89467
MS Artes e Artesanatos,5.0,"SDC, Eixo Monumental, Torre de TV",Brasília,DF,,-15.78813,-47.89467
Tertúlia Produtos Culturais,4.0,Complexo da Torre de TV Bloco H - Loja 265,Brasília,DF,,-15.78813,-47.89467
Green's Restaurante Natural,4.5,"CLN 302, Bloco B",Brasília,DF,70723-520,-15.78813,-47.89467
Praça do Cruzeiro,5.0,Eixo Monumental,Brasília,DF,,-15.78813,-47.89467
Kebab in Brasília,4.5,"Setor Hoteleiro Sul, 5",Brasília,DF,72011-000,-15.78813,-47.89467
Churrascaria Potência do Sul,4.0,SAIS,Brasília,DF,70200-000,-15.78813,-47.89467
Diamantina,5.0,"SHN Quadra 2, Bloco E",Brasília,DF,70702-904,-15.78813,-47.89467
D'Macarons,4.0,"Eixo Monumental, Setor Divulgação Cultural",Brasília,DF,70070-350,-15.78813,-47.89467
Parque Nicolândia,3.0,"Parque Recreativo Sarah Kubitschek, 12",Brasília,DF,70610-300,-15.78813,-47.89467
Restaurante San Marco,5.0,"Setor Hoteleiro Sul Quadra, 05",Brasília,DF,72011-000,-15.78813,-47.89467
Caramella Confeitaria e Cafeteria,4.0,CLN 303,Brasília,DF,,-15.78813,-47.89467
Peixe Na Rede,5.0,Centro Comercial Brasília Shopping,Brasília,DF,70715-900,-15.78813,-47.89467
Páprica Burger,4.5,"SHS, s/n",Brasília,DF,70297-400,-15.78813,-47.89467
Paris 6,3.0,"Setor Comercial Norte, 6",Brasília,DF,70297-400,-15.78813,-47.89467
Panificadora e Confeitaria Águia Dourada,4.5,"Scrn 712/713 Bloco G, 09",Asa Norte,DF,70760-670,-15.78813,-47.89467
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.79356,-47.8813
Cavalcante Ki Filé,4.5,"CLN, 405",Brasília,MA,70846-510,-15.79356,-47.8813
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.79356,-47.8813
Original Cookies,4.0,CC Park shopping,Brasília,DF,71219-900,-15.79356,-47.8813
Praça Chico Mendes,4.5,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.79356,-47.8813
Stadt Bier,5.0,Liberty Mall,Brasília,DF,70712-904,-15.79356,-47.8813
Samuçaí,4.0,"Spne, 908",Brasília,DF,,-15.79356,-47.8813
CONIC,3.5,"SCS Quadra, 01",Brasília,DF,70393-900,-15.79356,-47.8813
Chiquinho Sorvetes,4.5,Conjunto Nacional,Brasília,DF,,-15.79356,-47.8813
Dog Lanches,4.5,"Campus Darcy Ribeiro, UnB, Area 1",Brasília,DF,,-15.79356,-47.8813
Bar do Calaf,4.5,"SBS, Quadra 2",Brasília,DF,70070-120,-15.79356,-47.8813
Café Gabel,5.0,CC Taguatinga,Brasília,DF,71950-904,-15.79356,-47.8813
Mr. Berry,4.5,SDN CNB,Brasília,DF,,-15.79356,-47.8813
Chaminé bar e restaurante,4.0,"SCLN 402 Bloco A, 19-24",Brasília,DF,,-15.79356,-47.8813
Ice By Nice,4.0,"SDN Lote Único, 2",Brasília,DF,70077-900,-15.79356,-47.8813
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.79356,-47.8813
